id_vente,id_client,id_produit,date_vente,quantite,prix_paye
2987,217,129,2024-12-31,1,435.24
2988,488,38,2024-12-04,3,455.18
2989,190,78,2025-07-04,1,334.81
2990,498,88,2025-06-18,1,288.97
2991,364,61,2024-09-26,1,131.98
2992,66,71,2025-06-02,1,320.91
2993,50,83,2024-10-12,1,296.51
2994,215,69,2024-11-01,1,186.83
2995,219,123,2024-11-15,1,79.03
2996,483,112,2025-02-28,1,332.67
2997,478,47,2025-06-17,1,87.46
2998,362,124,2024-11-01,1,209.47
2999,482,96,2024-08-17,1,65.11
3000,97,32,2025-06-04,1,294.11
3001,398,148,2024-10-21,1,543.51
3002,106,19,2024-12-09,1,90.14
3003,159,42,2024-11-07,1,19.58
3004,431,11,2025-05-02,2,16.25
3005,155,3,2024-11-19,1,217.96
3006,7,32,2024-08-16,1,294.11
3007,8,148,2024-11-21,1,543.51
3008,259,40,2024-12-16,1,480.83
3009,394,68,2025-06-30,1,295.67
3010,162,62,2025-04-11,1,26.71
3011,402,122,2024-12-07,1,230.92
3012,215,40,2024-12-22,1,480.83
3013,414,80,2025-05-28,1,189.8
3014,369,41,2025-04-07,1,189.78
3015,119,80,2025-03-17,1,189.8
3016,268,45,2024-12-18,1,53.21
3017,491,138,2025-06-15,1,382.16
3018,70,15,2025-02-13,49,206.74
3019,52,87,2025-05-18,1,40.12
3020,360,51,2025-03-19,1,383.07
3021,105,112,2024-12-08,1,332.67
3022,222,115,2024-12-29,1,281.46
3023,27,31,2025-04-29,1,211.87
3024,198,13,2024-08-16,1,379.07
3025,431,101,2025-01-13,3,15.78
3026,425,103,2024-11-04,1,296.39
3027,78,149,2024-09-07,1,429.45
3028,96,47,2025-02-07,1,87.46
3029,190,66,2025-01-08,1,198.33
3030,319,82,2025-01-16,1,283.53
3031,491,98,2024-11-28,1,81.7
3032,437,16,2025-02-14,1,412.27
3033,166,47,2024-11-17,2,87.46
3034,24,83,2025-07-10,3,296.51
3035,49,58,2025-06-27,1,440.25
3036,44,2,2025-03-11,2,18.99
3037,142,96,2025-01-11,2,65.11
3038,279,111,2025-04-13,1,438.69
3039,40,107,2024-12-19,2,68.9
3040,362,25,2024-10-03,1,485.62
3041,171,46,2025-06-04,1,429.28
3042,126,98,2025-02-13,1,81.7
3043,362,5,2024-08-11,1,287.24
3044,481,48,2025-03-25,1,478.84
3045,384,18,2025-02-23,2,102.42
3046,30,131,2024-08-09,1,625.36
3047,348,62,2024-12-19,2,26.71
3048,20,145,2025-01-25,1,96.4
3049,471,11,2025-02-18,1,16.25
3050,37,92,2025-03-21,1,213.89
3051,227,5,2025-06-13,2,215.43
3052,9,118,2024-11-23,2,319.7
3053,449,77,2024-08-06,1,516.83
3054,200,13,2025-03-12,1,379.07
3055,357,85,2024-09-15,1,339.74
3056,498,48,2024-12-11,1,478.84
3057,394,75,2024-08-23,1,137.49
3058,305,77,2025-01-03,1,516.83
3059,175,47,2025-02-11,1,87.46
3060,104,48,2025-05-26,1,383.07
3061,175,101,2024-10-04,1,15.78
3062,386,136,2025-07-09,1,82.14
3063,164,1,2025-04-28,2,335.74
3064,331,10,2024-12-22,1,394.66
3065,218,6,2025-04-05,1,120.34
3066,223,95,2024-12-14,1,61.73
3067,426,140,2025-07-31,1,238.53
3068,143,89,2024-12-03,1,211.17
3069,104,112,2024-11-14,1,332.67
3070,437,150,2024-08-31,1,468.27
3071,95,141,2025-07-10,1,489.58
3072,101,142,2025-02-14,1,274.55
3073,210,17,2024-09-23,1,62.02
3074,212,57,2025-07-02,1,349.1
3075,49,132,2025-04-16,1,208.38
3076,470,119,2024-10-06,1,524.61
3077,234,8,2025-02-03,1,62.79
3078,60,65,2025-04-20,1,135.17
3079,362,99,2025-02-21,1,208.73
3080,442,73,2024-12-21,1,488.92
3081,392,64,2025-07-18,1,312.23
3082,102,55,2024-10-15,1,526.4
3083,257,106,2024-12-02,1,330.68
3084,343,60,2025-03-24,1,190.26
3085,179,140,2025-04-29,1,238.53
3086,458,125,2024-12-14,2,300.73
3087,177,31,2025-05-09,1,211.87
3088,219,2,2025-03-09,1,18.99
3089,173,121,2025-04-18,1,538.87
3090,330,32,2025-03-14,1,294.11
3091,340,88,2024-09-20,1,288.97
3092,299,128,2025-03-05,1,384.68
3093,444,110,2024-11-05,1,152.47
3094,321,24,2025-06-01,1,563.43
3095,145,112,2025-06-08,2,332.67
3096,482,149,2025-03-10,2,429.45
3097,307,80,2024-09-26,1,189.8
3098,160,16,2025-05-22,1,412.27
3099,190,40,2024-09-03,1,480.83
3100,22,43,2024-12-20,1,418.43
3101,117,137,2025-02-24,1,63.66
3102,172,119,2024-09-21,1,524.61
3103,265,123,2025-07-21,1,79.03
3104,466,83,2024-11-14,1,296.51
3105,242,28,2024-11-13,1,213.35
3106,316,114,2024-12-26,1,647.69
3107,106,129,2024-12-26,2,435.24
3108,258,106,2024-09-18,1,330.68
3109,58,142,2025-07-19,2,274.55
3110,163,150,2024-10-25,1,468.27
3111,485,130,2025-03-22,2,499.34
3112,87,62,2025-03-08,1,26.71
3113,333,111,2024-09-09,1,438.69
3114,147,100,2025-03-30,1,229.29
3115,111,72,2024-12-27,3,246.7
3116,9,142,2024-09-21,1,274.55
3117,180,65,2025-01-19,1,135.17
3118,267,44,2024-12-10,1,392.03
3119,203,125,2024-12-08,1,300.73
3120,262,88,2025-06-02,1,288.97
3121,470,32,2024-12-17,2,294.11
3122,405,5,2025-06-24,1,215.43
3123,51,16,2025-01-30,1,412.27
3124,150,46,2024-12-04,1,429.28
3125,56,94,2025-02-01,1,512.02
3126,55,117,2024-09-15,1,445.78
3127,343,39,2024-12-19,1,578.5
3128,410,96,2025-04-27,2,65.11
3129,446,110,2025-01-17,1,152.47
3130,176,16,2024-12-20,1,412.27
3131,214,44,2025-06-10,2,274.42
3132,467,126,2025-01-25,1,217.72
3133,55,40,2025-07-17,1,480.83
3134,204,56,2025-07-15,1,443.42
3135,264,143,2024-12-27,1,385.7
3136,75,61,2025-07-07,1,131.98
3137,366,77,2025-04-07,1,516.83
3138,452,22,2024-12-29,2,163.49
3139,180,141,2024-08-21,1,489.58
3140,362,110,2025-05-31,1,152.47
3141,264,63,2025-04-08,1,341.84
3142,430,46,2025-03-09,1,429.28
3143,334,17,2024-08-01,1,62.02
3144,441,131,2024-10-10,2,625.36
3145,450,24,2024-12-24,1,563.43
3146,194,76,2025-05-15,1,398.3
3147,264,62,2024-11-09,1,26.71
3148,164,9,2024-09-11,1,719.54
3149,317,23,2025-01-29,1,113.32
3150,266,21,2025-03-05,1,199.22
3151,106,23,2024-10-28,2,113.32
3152,120,69,2025-05-24,1,186.83
3153,477,146,2024-11-11,1,343.96
3154,24,7,2025-01-02,1,303.12
3155,342,16,2024-12-31,1,412.27
3156,52,139,2025-06-18,1,224.44
3157,129,104,2024-11-02,1,235.06
3158,461,16,2025-03-12,1,412.27
3159,117,68,2025-04-27,1,295.67
3160,1,16,2025-03-28,1,412.27
3161,425,62,2025-03-27,1,26.71
3162,246,90,2025-05-14,2,456.59
3163,159,98,2025-03-04,1,81.7
3164,417,148,2025-05-25,1,543.51
3165,209,3,2025-02-18,1,217.96
3166,182,52,2025-07-10,1,225.66
3167,199,54,2025-04-23,2,349.2
3168,167,47,2024-08-28,1,87.46
3169,362,64,2024-12-17,1,312.23
3170,107,22,2025-06-29,1,163.49
3171,326,101,2025-06-01,1,15.78
3172,293,22,2024-12-27,1,163.49
3173,83,10,2025-07-20,1,394.66
3174,27,49,2024-09-01,1,77.56
3175,62,21,2025-04-22,1,199.22
3176,60,40,2025-04-11,1,480.83
3177,17,74,2024-10-19,1,488.38
3178,23,120,2024-09-28,1,556.25
3179,154,4,2024-10-18,1,510.73
3180,210,79,2024-10-01,1,135.77
3181,446,76,2024-12-05,2,398.3
3182,467,9,2025-03-31,1,719.54
3183,41,96,2025-04-16,1,65.11
3184,38,18,2025-01-01,1,102.42
3185,467,140,2024-11-03,1,238.53
3186,89,100,2025-05-07,1,229.29
3187,329,34,2025-03-10,1,333.49
3188,268,110,2024-08-12,1,152.47
3189,268,71,2025-07-03,2,192.55
3190,170,143,2025-05-07,1,385.7
3191,342,61,2025-04-03,1,131.98
3192,342,37,2025-07-08,1,226.59
3193,134,68,2025-05-29,1,295.67
3194,472,94,2025-07-08,1,512.02
3195,215,142,2024-09-24,1,274.55
3196,468,146,2025-03-06,1,343.96
3197,432,83,2024-12-24,1,296.51
3198,129,55,2025-05-16,1,526.4
3199,62,144,2025-05-25,1,183.68
3200,156,81,2025-03-23,1,261.53
3201,317,94,2024-10-21,1,384.02
3202,398,63,2025-04-15,1,341.84
3203,448,111,2025-04-20,2,438.69
3204,430,78,2025-07-02,1,334.81
3205,264,120,2025-01-21,2,556.25
3206,54,6,2024-10-11,1,120.34
3207,173,122,2025-07-04,1,230.92
3208,105,111,2025-02-18,1,438.69
3209,370,126,2025-06-27,1,217.72
3210,277,141,2024-11-01,2,489.58
3211,184,86,2025-04-27,1,118.49
3212,362,111,2025-07-24,1,438.69
3213,406,7,2025-05-25,1,303.12
3214,291,131,2024-09-04,1,625.36
3215,127,46,2024-10-21,1,429.28
3216,156,102,2025-07-07,1,582.99
3217,30,54,2024-11-30,1,349.2
3218,84,22,2024-09-28,1,163.49
3219,280,100,2024-09-07,1,229.29
3220,378,67,2025-01-12,1,331.31
3221,342,33,2025-03-19,1,121.24
3222,362,124,2024-11-11,1,209.47
3223,23,24,2025-04-09,1,563.43
3224,360,23,2024-12-25,2,113.32
3225,354,56,2024-10-22,1,443.42
3226,46,146,2024-11-07,1,343.96
3227,267,42,2025-07-09,1,19.58
3228,236,69,2024-09-06,1,186.83
3229,481,99,2025-06-25,1,208.73
3230,346,123,2024-11-06,1,79.03
3231,49,19,2025-04-14,1,90.14
3232,15,17,2025-03-13,1,62.02
3233,106,35,2025-05-19,1,401.85
3234,77,1,2025-04-22,1,335.74
3235,391,134,2024-09-30,2,524.84
3236,395,21,2025-01-17,1,199.22
3237,378,8,2024-12-27,1,62.79
3238,74,67,2024-12-07,2,331.31
3239,83,1,2025-01-31,1,335.74
3240,187,92,2024-09-08,1,213.89
3241,351,33,2024-12-02,1,121.24
3242,75,28,2025-06-09,1,213.35
3243,307,80,2024-12-13,1,189.8
3244,119,103,2024-12-12,1,296.39
3245,176,16,2024-08-31,1,412.27
3246,452,25,2024-09-01,1,485.62
3247,193,112,2024-12-17,2,332.67
3248,114,68,2024-09-23,1,295.67
3249,70,146,2025-04-17,1,343.96
3250,301,35,2025-01-27,1,401.85
3251,331,61,2024-11-25,1,131.98
3252,472,140,2024-08-29,1,238.53
3253,342,86,2024-11-09,1,118.49
3254,33,35,2025-05-09,1,401.85
3255,444,131,2025-03-13,1,625.36
3256,65,113,2025-02-05,1,440.12
3257,390,67,2025-01-23,1,331.31
3258,142,29,2024-08-30,1,58.54
3259,342,117,2024-11-25,1,524.45
3260,100,10,2024-12-06,1,394.66
3261,250,113,2024-09-09,1,440.12
3262,482,103,2025-03-13,2,296.39
3263,176,97,2024-08-23,3,24.03
3264,463,136,2024-12-04,1,82.14
3265,328,54,2024-10-06,1,349.2
3266,149,14,2025-07-03,1,348.48
3267,360,108,2024-12-07,1,182.24
3268,468,48,2024-11-14,1,478.84
3269,105,12,2024-11-21,1,261.78
3270,474,37,2025-05-10,1,226.59
3271,437,90,2025-07-01,1,456.59
3272,238,142,2024-12-15,1,274.55
3273,298,53,2025-05-05,1,487.84
3274,217,136,2025-06-15,1,82.14
3275,172,45,2024-09-10,1,53.21
3276,87,68,2025-04-24,2,295.67
3277,194,121,2025-05-11,3,538.87
3278,232,39,2024-10-12,1,578.5
3279,483,59,2024-11-29,1,122.16
3280,258,36,2024-09-28,1,91.26
3281,94,19,2024-08-18,1,90.14
3282,152,66,2025-05-29,1,198.33
3283,86,146,2024-09-13,1,343.96
3284,274,127,2025-06-09,1,179.33
3285,279,11,2025-02-13,1,16.25
3286,133,89,2024-11-23,2,211.17
3287,280,45,2024-11-03,1,53.21
3288,267,68,2025-04-30,1,295.67
3289,202,29,2025-01-04,1,58.54
3290,200,73,2024-12-13,3,488.92
3291,101,89,2025-05-30,1,211.17
3292,461,116,2025-06-15,2,105.33
3293,33,53,2025-05-11,1,487.84
3294,113,138,2025-07-14,1,382.16
3295,129,26,2025-05-01,1,80.28
3296,321,79,2025-04-23,2,135.77
3297,225,140,2024-11-30,1,238.53
3298,81,16,2024-08-08,1,412.27
3299,454,35,2025-05-05,1,401.85
3300,275,20,2025-05-20,1,636.49
3301,54,122,2025-06-12,2,230.92
3302,496,70,2024-12-16,1,300.47
3303,12,6,2025-06-08,1,120.34
3304,485,14,2024-10-31,1,348.48
3305,38,121,2025-03-27,1,538.87
3306,410,16,2025-01-31,1,412.27
3307,291,77,2025-05-12,1,516.83
3308,322,98,2024-09-10,1,81.7
3309,186,137,2025-06-09,1,63.66
3310,65,5,2024-09-02,1,287.24
3311,288,138,2024-12-11,2,382.16
3312,167,14,2024-12-20,1,348.48
3313,125,19,2025-04-11,1,90.14
3314,199,79,2025-06-19,2,135.77
3315,124,17,2024-11-28,1,62.02
3316,328,10,2024-08-20,1,394.66
3317,307,107,2025-05-24,1,68.9
3318,266,46,2024-12-11,1,429.28
3319,353,62,2025-01-27,1,26.71
3320,494,1,2025-04-17,1,335.74
3321,198,65,2025-04-19,1,135.17
3322,170,36,2024-11-13,2,91.26
3323,117,111,2025-06-25,1,438.69
3324,362,144,2024-12-23,1,183.68
3325,498,148,2025-02-01,1,543.51
3326,300,48,2024-12-29,1,478.84
3327,175,144,2024-10-22,1,183.68
3328,264,106,2024-12-27,1,330.68
3329,432,89,2025-05-30,1,211.17
3330,387,25,2025-06-08,1,485.62
3331,341,10,2024-11-19,1,394.66
3332,454,18,2025-05-26,3,102.42
3333,15,102,2024-10-16,1,582.99
3334,494,25,2025-06-29,2,485.62
3335,292,73,2024-11-23,1,488.92
3336,170,137,2025-06-07,1,63.66
3337,146,93,2025-01-10,1,575.84
3338,360,38,2025-05-22,1,455.18
3339,83,142,2024-12-03,3,274.55
3340,17,42,2025-02-02,1,19.58
3341,313,42,2025-02-26,1,19.58
3342,325,96,2024-11-26,2,65.11
3343,262,108,2025-03-03,2,182.24
3344,199,110,2024-12-04,1,152.47
3345,230,36,2025-07-07,1,91.26
3346,46,3,2024-12-12,1,217.96
3347,442,70,2025-01-22,1,300.47
3348,397,104,2024-09-11,1,235.06
3349,315,48,2025-05-22,1,383.07
3350,431,144,2025-03-21,1,183.68
3351,435,67,2024-10-01,1,331.31
3352,352,28,2025-03-09,2,213.35
3353,362,9,2024-10-07,2,719.54
3354,331,91,2025-03-05,1,73.18
3355,23,149,2024-12-02,1,365.03
3356,425,53,2024-09-30,1,487.84
3357,274,13,2025-06-12,1,379.07
3358,200,105,2024-08-24,1,205.64
3359,346,67,2025-03-12,1,331.31
3360,436,74,2024-11-02,1,488.38
3361,123,135,2025-04-18,2,416.04
3362,101,27,2025-03-21,1,520.9
3363,62,21,2025-03-13,1,199.22
3364,16,83,2025-05-29,1,296.51
3365,27,6,2024-09-19,1,120.34
3366,181,146,2025-04-10,1,343.96
3367,316,30,2025-05-16,1,442.18
3368,471,59,2025-03-07,1,122.16
3369,39,48,2025-02-13,1,478.84
3370,25,77,2024-11-16,1,516.83
3371,219,16,2024-12-21,1,412.27
3372,24,80,2025-06-12,42,189.8
3373,442,84,2025-01-25,1,338.34
3374,23,98,2024-09-30,1,81.7
3375,166,74,2025-04-07,1,488.38
3376,110,10,2024-10-26,1,394.66
3377,288,97,2024-12-11,1,24.03
3378,230,72,2025-07-08,1,246.7
3379,344,4,2024-09-19,1,510.73
3380,392,104,2025-05-04,1,235.06
3381,159,47,2024-11-08,1,87.46
3382,492,95,2024-12-23,1,61.73
3383,377,119,2025-05-20,1,524.61
3384,280,122,2025-03-21,1,230.92
3385,39,113,2024-10-01,1,440.12
3386,374,92,2025-03-10,1,213.89
3387,342,12,2024-12-21,1,261.78
3388,114,119,2024-11-22,1,393.46
3389,365,106,2025-01-15,1,330.68
3390,172,63,2025-01-19,2,341.84
3391,266,13,2025-01-10,1,379.07
3392,274,62,2025-06-17,1,26.71
3393,416,95,2024-12-04,1,61.73
3394,311,63,2024-11-21,2,341.84
3395,125,147,2024-12-14,1,363.91
3396,452,113,2025-04-12,1,440.12
3397,391,49,2024-11-10,1,77.56
3398,400,118,2024-11-18,1,319.7
3399,395,9,2024-09-04,1,719.54
3400,350,8,2025-06-09,1,62.79
3401,420,125,2024-10-31,1,300.73
3402,5,67,2025-07-19,1,331.31
3403,461,145,2024-11-29,1,81.94
3404,409,63,2024-11-01,1,341.84
3405,498,70,2024-11-27,1,300.47
3406,331,20,2025-06-19,1,636.49
3407,143,36,2024-12-30,1,91.26
3408,467,120,2024-12-26,1,556.25
3409,208,110,2025-03-17,1,137.22
3410,380,35,2024-10-30,1,401.85
3411,478,22,2025-07-27,1,163.49
3412,17,70,2025-07-18,1,300.47
3413,391,65,2024-12-27,1,135.17
3414,227,17,2025-02-26,2,62.02
3415,467,44,2025-01-13,1,392.03
3416,163,7,2025-01-10,1,303.12
3417,144,46,2025-03-15,1,429.28
3418,105,91,2024-12-12,1,73.18
3419,373,111,2024-12-16,2,438.69
3420,219,13,2024-11-21,1,379.07
3421,288,8,2024-08-24,1,62.79
3422,30,124,2025-02-26,1,209.47
3423,477,89,2024-10-25,2,211.17
3424,498,97,2025-06-17,1,24.03
3425,199,145,2024-10-06,1,96.4
3426,304,130,2025-05-11,1,499.34
3427,360,130,2024-11-26,1,499.34
3428,64,89,2025-01-17,1,211.17
3429,382,2,2024-08-07,1,18.99
3430,413,19,2025-04-27,1,90.14
3431,412,114,2024-08-22,1,647.69
3432,398,95,2025-01-02,1,61.73
3433,230,149,2024-12-05,1,365.03
3434,333,102,2024-12-17,1,582.99
3435,448,49,2024-09-09,1,77.56
3436,222,57,2025-03-01,1,349.1
3437,436,112,2024-10-17,1,332.67
3438,304,109,2024-11-08,1,482.64
3439,242,45,2024-08-12,1,53.21
3440,225,37,2025-03-23,1,226.59
3441,107,95,2024-12-14,1,61.73
3442,282,102,2025-05-23,1,582.99
3443,202,28,2024-12-28,1,213.35
3444,457,18,2025-05-15,1,102.42
3445,266,115,2024-12-24,1,281.46
3446,424,53,2025-05-01,1,487.84
3447,20,133,2025-02-12,1,145.25
3448,431,43,2024-09-25,1,418.43
3449,135,133,2025-03-17,2,145.25
3450,414,129,2025-05-16,1,435.24
3451,161,3,2025-01-07,1,217.96
3452,362,116,2024-11-15,1,105.33
3453,268,66,2024-09-12,1,198.33
3454,224,51,2024-12-08,1,383.07
3455,202,81,2024-08-19,1,261.53
3456,190,39,2024-08-03,1,578.5
3457,293,66,2024-11-16,2,198.33
3458,4,83,2024-11-29,1,296.51
3459,91,70,2025-02-09,1,300.47
3460,402,59,2024-08-07,1,122.16
3461,156,35,2024-10-02,1,401.85
3462,398,34,2024-09-28,1,333.49
3463,46,11,2025-03-06,1,16.25
3464,301,18,2025-04-07,1,102.42
3465,312,21,2025-05-08,1,199.22
3466,61,58,2024-08-05,1,440.25
3467,114,3,2025-07-13,1,217.96
3468,481,86,2024-10-24,1,118.49
3469,272,73,2024-12-07,1,488.92
3470,405,132,2024-10-09,1,208.38
3471,451,61,2025-03-31,1,131.98
3472,97,43,2025-03-02,1,418.43
3473,39,127,2025-03-29,1,179.33
3474,468,105,2024-08-03,1,205.64
3475,386,3,2024-11-05,1,217.96
3476,117,26,2024-09-18,1,80.28
3477,183,55,2025-01-17,1,526.4
3478,245,79,2025-06-16,1,135.77
3479,24,64,2024-10-20,1,312.23
3480,215,62,2024-11-24,1,26.71
3481,266,111,2024-12-19,1,438.69
3482,227,27,2025-01-04,1,520.9
3483,35,79,2025-05-15,1,135.77
3484,223,100,2025-07-04,1,229.29
3485,339,19,2025-05-31,2,90.14
3486,431,11,2024-11-19,1,16.25
3487,12,54,2024-12-13,1,349.2
3488,452,145,2025-02-13,1,96.4
3489,71,7,2025-03-31,1,303.12
3490,332,133,2024-11-19,1,145.25
3491,135,55,2025-06-11,1,526.4
3492,29,127,2024-10-24,2,179.33
3493,177,131,2024-08-01,2,625.36
3494,324,150,2024-08-27,2,468.27
3495,250,138,2025-03-14,1,382.16
3496,199,96,2025-03-30,1,65.11
3497,135,80,2024-12-02,1,189.8
3498,487,8,2024-12-21,1,62.79
3499,155,123,2024-12-07,1,79.03
3500,118,136,2025-06-30,1,82.14
3501,450,115,2024-11-18,1,281.46
3502,327,145,2024-11-06,1,96.4
3503,286,62,2024-08-06,1,26.71
3504,21,119,2025-01-16,1,524.61
3505,424,25,2025-06-07,1,485.62
3506,291,18,2025-06-28,1,102.42
3507,338,140,2025-04-03,1,238.53
3508,345,18,2024-12-19,1,102.42
3509,463,78,2025-06-20,1,251.11
3510,328,54,2024-10-28,1,349.2
3511,420,54,2024-09-23,1,349.2
3512,388,109,2024-10-07,1,482.64
3513,443,65,2024-10-01,1,135.17
3514,348,67,2025-01-08,1,331.31
3515,460,125,2025-05-06,1,300.73
3516,385,148,2024-11-08,1,543.51
3517,224,44,2024-08-09,1,392.03
3518,27,131,2024-09-03,1,625.36
3519,394,49,2025-04-14,1,77.56
3520,275,130,2024-12-15,1,499.34
3521,135,31,2025-03-16,1,211.87
3522,158,37,2025-06-08,1,226.59
3523,375,83,2025-04-16,2,296.51
3524,198,108,2024-08-02,1,182.24
3525,140,84,2025-05-15,1,338.34
3526,493,114,2025-01-22,2,647.69
3527,449,6,2025-07-23,2,120.34
3528,448,140,2025-03-26,1,238.53
3529,428,12,2024-09-16,2,261.78
3530,95,26,2024-09-14,1,80.28
3531,316,84,2024-08-06,1,338.34
3532,242,124,2024-12-05,1,209.47
3533,155,14,2024-11-06,1,348.48
3534,347,63,2024-10-07,1,341.84
3535,471,103,2024-10-31,1,296.39
3536,294,133,2025-05-17,1,145.25
3537,199,114,2024-11-24,1,647.69
3538,260,73,2024-12-18,1,488.92
3539,498,18,2024-12-11,1,102.42
3540,118,58,2024-12-14,1,440.25
3541,33,71,2025-04-25,1,320.91
3542,133,4,2024-10-27,1,510.73
3543,23,102,2025-05-27,1,582.99
3544,21,23,2024-12-26,1,113.32
3545,424,65,2024-12-16,1,135.17
3546,24,100,2024-11-16,1,229.29
3547,272,29,2025-03-28,2,58.54
3548,85,10,2024-09-29,1,394.66
3549,362,96,2025-06-20,1,65.11
3550,240,90,2024-10-11,1,456.59
3551,202,65,2025-01-13,2,135.17
3552,191,105,2024-08-18,1,205.64
3553,377,16,2024-08-05,1,412.27
3554,59,54,2025-04-01,1,349.2
3555,269,114,2025-01-04,1,647.69
3556,472,110,2025-05-07,1,152.47
3557,98,140,2025-06-12,1,238.53
3558,167,121,2024-12-03,2,538.87
3559,46,40,2025-01-01,1,480.83
3560,264,130,2024-11-28,1,499.34
3561,144,149,2025-04-17,1,429.45
3562,392,124,2025-05-23,1,209.47
3563,298,98,2024-08-15,1,81.7
3564,194,108,2025-04-26,1,182.24
3565,438,134,2025-03-23,1,524.84
3566,38,32,2025-03-24,1,294.11
3567,180,61,2024-10-15,1,131.98
3568,172,7,2024-10-28,1,303.12
3569,379,142,2024-09-11,1,274.55
3570,41,85,2024-11-13,2,339.74
3571,287,23,2024-12-04,1,113.32
3572,362,71,2025-02-08,2,320.91
3573,4,55,2024-10-21,1,526.4
3574,369,101,2024-09-19,2,15.78
3575,118,66,2024-10-08,1,198.33
3576,407,94,2025-05-01,1,512.02
3577,175,119,2025-05-28,3,524.61
3578,111,96,2025-06-08,1,65.11
3579,429,14,2024-11-29,3,348.48
3580,490,66,2025-06-27,1,198.33
3581,58,56,2025-04-13,1,443.42
3582,330,118,2024-11-17,1,319.7
3583,92,112,2024-09-17,2,332.67
3584,224,39,2025-07-01,1,578.5
3585,448,48,2024-10-17,1,478.84
3586,192,135,2025-04-04,1,416.04
3587,165,34,2025-03-04,1,333.49
3588,280,142,2024-09-24,1,274.55
3589,24,143,2024-09-12,2,385.7
3590,83,148,2024-08-07,1,543.51
3591,375,38,2024-10-05,1,455.18
3592,460,104,2024-08-28,1,235.06
3593,389,125,2024-12-11,1,300.73
3594,500,50,2024-09-10,1,98.91
3595,186,33,2024-11-10,1,121.24
3596,490,61,2025-03-21,1,131.98
3597,316,98,2025-03-26,1,81.7
3598,50,115,2025-03-24,1,281.46
3599,287,48,2024-12-08,2,478.84
3600,449,128,2025-07-12,1,384.68
3601,43,107,2024-10-31,2,68.9
3602,186,140,2025-03-02,1,238.53
3603,131,33,2025-01-14,3,121.24
3604,156,29,2024-12-06,1,58.54
3605,360,124,2025-05-01,1,209.47
3606,295,11,2024-08-21,1,16.25
3607,357,109,2025-02-07,1,482.64
3608,83,131,2024-09-21,2,625.36
3609,326,30,2024-09-10,1,442.18
3610,12,29,2025-03-05,1,58.54
3611,215,110,2024-12-10,1,152.47
3612,28,136,2024-11-07,1,82.14
3613,279,36,2024-12-03,1,91.26
3614,225,62,2025-03-31,2,26.71
3615,176,87,2025-03-12,1,40.12
3616,489,57,2024-12-20,1,349.1
3617,126,20,2024-11-01,1,636.49
3618,363,90,2024-12-18,1,456.59
3619,381,113,2024-11-15,2,440.12
3620,33,110,2024-12-19,1,152.47
3621,346,74,2025-06-22,2,488.38
3622,60,109,2024-11-22,1,482.64
3623,177,58,2025-07-30,1,440.25
3624,70,64,2025-05-05,2,312.23
3625,87,11,2025-05-13,2,16.25
3626,494,147,2025-01-22,1,363.91
3627,468,12,2025-03-16,1,261.78
3628,217,51,2025-04-13,1,383.07
3629,215,106,2025-07-24,1,330.68
3630,266,96,2025-02-16,1,65.11
3631,10,139,2025-06-20,1,224.44
3632,229,58,2025-01-24,1,440.25
3633,265,21,2025-04-29,1,199.22
3634,437,13,2024-12-28,3,379.07
3635,154,112,2024-08-16,1,332.67
3636,281,73,2025-05-27,1,488.92
3637,224,122,2024-12-24,1,230.92
3638,153,52,2024-10-07,1,225.66
3639,166,8,2024-10-03,1,62.79
3640,429,42,2024-11-20,1,19.58
3641,27,91,2024-12-21,1,73.18
3642,362,115,2025-04-30,1,281.46
3643,266,75,2025-03-26,1,137.49
3644,390,125,2025-03-19,2,300.73
3645,146,72,2024-10-30,2,246.7
3646,74,90,2025-07-02,1,456.59
3647,143,35,2024-09-20,1,401.85
3648,176,85,2025-03-03,1,339.74
3649,132,96,2025-06-22,1,65.11
3650,24,87,2024-11-23,1,40.12
3651,362,87,2025-06-14,1,40.12
3652,310,113,2024-10-25,1,440.12
3653,252,86,2025-02-06,1,118.49
3654,484,26,2024-10-22,1,80.28
3655,424,2,2024-12-01,2,18.99
3656,304,38,2025-01-13,1,455.18
3657,362,52,2024-11-14,1,225.66
3658,360,36,2025-03-24,1,91.26
3659,373,74,2025-06-05,2,488.38
3660,35,97,2024-12-02,1,24.03
3661,267,150,2024-10-21,1,468.27
3662,342,45,2024-09-05,1,53.21
3663,176,149,2024-12-12,1,429.45
3664,126,145,2025-05-03,1,96.4
3665,11,101,2025-03-13,1,15.78
3666,15,23,2024-08-31,1,113.32
3667,468,17,2025-03-14,1,62.02
3668,207,35,2024-10-03,2,401.85
3669,290,104,2024-12-13,2,235.06
3670,425,34,2025-02-04,1,333.49
3671,469,13,2025-01-21,1,379.07
3672,377,122,2024-12-03,1,230.92
3673,262,109,2024-11-16,1,482.64
3674,461,69,2024-09-07,1,186.83
3675,319,118,2024-12-04,3,319.7
3676,313,75,2025-01-23,1,137.49
3677,168,58,2025-03-16,1,440.25
3678,394,140,2025-05-18,1,238.53
3679,170,106,2024-10-15,1,330.68
3680,337,9,2024-08-14,1,719.54
3681,208,114,2024-12-28,1,647.69
3682,1,41,2024-10-21,1,189.78
3683,293,58,2025-01-04,1,440.25
3684,189,101,2025-07-22,1,15.78
